,idSite,accessLevel,owner,is_admin,name,identifier,idUser,pvMax,timezone,phonenumber,notes,geofence,geofenceEnabled,realtimeUpdates,hasMains,hasGenerator,noDataAlarmTimeout,alarmMonitoring,invalidVRMAuthTokenUsedInLogRequest,syscreated,grafanaEnabled,shared,device_icon
17,21109,0,True,False,"AD0010_NW_Oando Junction Road, Kaduna",985dadcaf3b4,19965,0,UTC,,,,False,True,0,0,,1,0,1527236394,0,False,solar
18,58794,0,True,False,"AD0011_NC_Oando Abacha Road, Nassarawa",0479b7f1e144,19965,0,UTC,,,,False,True,1,1,,1,0,1587923464,0,False,solar
19,31949,0,True,False,"AD0011_NC_Oando Abacha Road, Nassarawa (Old)",985dadcaee06,19965,0,UTC,,,,False,True,1,1,,1,0,1550426834,0,False,solar
20,31943,0,True,False,"AD0012_NC_Oando Garki, Abuja, FCT",508cb1e365d8,19965,0,UTC,,,,False,True,0,0,,1,0,1550412779,0,False,solar
21,32336,0,True,False,"AD0013_NC_Oando Kashim Ibrahim Way, Makurdi, Benue",9884e3b382e2,19965,0,UTC,,,,False,True,0,0,,1,0,1551085335,0,False,solar
22,32229,0,True,False,"AD0015_NW_Oando Club Road, Kano",508cb1e37c50,19965,0,UTC,,,,False,True,0,0,,1,0,1550814251,0,False,solar
23,32231,0,True,False,"AD0016_NW_Oando Challawa, Kano",9884e3aed7f9,19965,0,UTC,,,,False,True,1,1,,1,0,1550815704,0,False,solar
24,33290,0,True,False,"AD0017_SW_Oando Isheri Road, Lagos",38d2692bc6a1,19965,0,Africa/Lagos,,,,False,True,1,1,,1,0,1552586462,0,False,solar
25,31381,0,True,False,"AD0020_SW_Oando Secretariat Alausa, Oregun, Lagos",985dadcb84ec,19965,0,UTC,,,,False,True,1,1,,1,0,1549205704,0,False,solar
26,32743,0,True,False,"AD0021_SW_Oando Fola Agoro, Igbobi, Lagos",985dadcaca09,19965,0,UTC,,,,False,True,1,1,,1,0,1551786685,0,False,solar
27,32492,0,True,False,"AD0022_NC_Oando Gwarimpa, Abuja, FCT",9884e3b3f8e9,19965,0,UTC,,,,False,True,0,0,,1,0,1551280020,0,False,solar
28,34460,0,True,False,"AD0023_NC_Oando Jabi, Abuja, FCT",985dadcb90cd,19965,0,UTC,,,,False,True,0,0,,1,0,1554749911,0,False,solar
29,32420,0,True,False,"AD0024_SS_Oando Transamadi, Port Harcourt, Rivers",985dadcb7f9d,19965,0,Africa/Lagos,,,,False,True,0,1,,1,0,1551198826,0,False,solar
30,32572,0,True,False,"AD0028_SE_Oando Assumpta, Owerri, Imo",9884e3aeeba2,19965,0,Africa/Lagos,,,,False,True,1,1,,1,0,1551379544,0,False,solar
31,67503,1,True,True,"AR0001_SE_Ardova Plc Ogui Road, Enugu",0479b7f1dba1,19965,0,UTC,07067866538,,,False,True,0,0,,1,0,1596302093,0,False,solar
32,61718,1,True,True,"AR0002_SW_Ardova Oniru, Victoria Island, Lagos",0479b7f1c7be,19965,0,Africa/Lagos,08094902334,,,False,True,0,0,,1,0,1591282975,0,False,solar
33,64030,1,True,True,"AR0004_NC_Ardova Garki, Abuja, FCT",0479b7a3ae9c,19965,0,UTC,,,,False,True,0,0,,1,0,1593450113,0,False,solar
34,74102,1,True,True,"AR0005_NW_Ardova Refinery Junction, Sabon Gari,  Kaduna",0479b7a3b2a7,19965,0,UTC,,,,False,True,0,0,,1,0,1601751862,0,False,solar
35,72758,0,True,False,"AR0006_SW_Ardova Oba Akran, Ikeja, Lagos",0479b7f1fd94,19965,0,UTC,,,,False,True,0,0,,1,0,1600775883,0,False,solar
36,71339,1,True,True,"AR0007_SW_Ardova Ogba, Lagos",0479b7a38796,19965,0,UTC,08028226713,,,False,True,0,0,,1,0,1599568786,0,False,solar
37,61785,1,True,True,"AR0008_SW_Ardova Awolowo Road, Ikoyi, Lagos",4c3fd33d298d,19965,0,Africa/Lagos,,,,False,True,0,0,,1,0,1591354194,0,False,solar
38,61283,0,True,False,"AR0009_SW_Ardova Shomolu, Lagos",0479b7a3e44e,19965,0,Africa/Lagos,08148630977,,,True,True,0,0,,1,0,1590860727,0,False,grid
39,61498,1,True,True,"AR0010_SW_Ardova Unilag, Lagos",0479b7f1f0ad,19965,0,UTC,07044463744,,,False,True,0,0,,1,0,1591117210,0,False,battery
40,72063,0,True,False,"AR0011_SS_Ardova Eliozu, Port Harcourt, Rivers",64cfd9907b00,19965,0,UTC,08125477691,,,False,True,0,0,,1,0,1600192929,0,False,solar
41,68615,0,True,False,"AR0012_SS_Ardova Rumuibekwe, Rivers",0479b7ef79d7,19965,0,UTC,08133982673,,,False,True,0,0,,1,0,1597266450,0,False,battery
42,60501,0,True,False,"CSR001_SW_Ikole General Hospital, Ikole, Ekiti",4c3fd33ecdb7,19965,0,Africa/Lagos,,,,False,True,0,0,,1,0,1590008229,0,False,solar
43,54546,0,True,False,"DJ0001_SW_Daraju Mushin, Lagos",508cb1caec34,19965,0,Africa/Lagos,,,,False,True,1,0,1500.0,2,0,1582721786,0,False,solar
44,61202,0,True,False,"EB0001_SW_Ecobank Crawford University, Ogun",0479b7ec4ce3,19965,0,UTC,07046182065,,,False,True,1,1,,1,0,1590759290,0,False,solar
45,97075,1,True,True,EB0002_SW_Ecobank ketu,0479b7ecacdd,19965,0,UTC,,,,False,True,1,1,,1,0,1614264342,0,False,solar
46,56735,0,True,False,"EB0003_SS_Ecobank Mary Slessor Avenue, Calabar, Cross River",506583647bb1,19965,0,UTC,,,,False,True,0,0,,1,0,1584967915,0,False,battery
47,56621,0,True,False,"EB0004_SW_Ecobank New Court Road, Ogunpa, Ibadan, Oyo",508cb1cbd722,19965,0,Africa/Lagos,,,,False,True,0,0,,1,0,1584795999,0,False,solar
48,56425,1,True,True,"EB0005_SS_Ecobank Nzebor Street, Kwale, Delta",f45eabf6957a,19965,0,Africa/Lagos,,,,False,True,0,0,,1,0,1584615780,0,False,solar
49,59339,0,True,False,"EB0006_SW_Eco Bank Matori-Ladipo, Mushin, Lagos",f45eab6a2348,19965,0,Africa/Lagos,,,,False,True,1,1,,1,0,1588682131,0,False,solar
50,56061,0,True,False,"EB0008_SW_Ecobank Ikotun Egbe, Lagos",508cb1cb916e,19965,0,Africa/Lagos,,,,False,True,1,1,,1,0,1584203371,0,False,grid
51,63122,0,True,False,"EB0009_SW_Ecobank Trinity, Apapa-Oshodi, Lagos",7c38665b0f67,19965,0,UTC,,,,True,True,1,1,,1,0,1592570678,0,False,generator
52,56048,1,True,True,"EB0010_SE_Ecobank Wetheral Road, Owerri, Imo",f45eabf73bb3,19965,0,UTC,,,,False,True,0,0,,1,0,1584190609,0,False,solar
53,56178,0,True,False,"EB0011_SE_Ecobank Douglas Road, Owerri, Imo",507224b29655,19965,0,UTC,,,,False,True,1,1,,1,0,1584379331,0,False,solar
54,60498,1,True,True,"EB0012_SS_Ecobank Hospital Road, Ogoja, Cross River",64cfd99076b9,19965,0,Africa/Lagos,07042932647,,,True,True,0,0,,1,0,1590001325,0,False,generator
55,60193,0,True,False,"EB0013_SS_Ecobank Etta Agbor Road, Calabar, Cross River",f45eab696f02,19965,0,Africa/Lagos,08094902340,,,False,True,1,1,,1,0,1589718538,0,False,solar
56,62841,1,True,True,"EB0014_SS_Ecobank Old GRA, Aba, Abia",f45eabf8b552,19965,0,Africa/Lagos,07041416725,,,False,True,0,0,,1,0,1592388105,0,False,solar
57,57148,1,True,True,"EB0015_SE_Ecobank Okigwe Road 2, Owerri, Imo",f45eabf70e8d,19965,0,UTC,,,,False,True,0,0,,1,0,1585328387,0,False,solar
58,56068,1,True,True,"EB0016_SW_Ecobank 21 Road, Festac, Lagos",f45eab69e5e1,19965,0,Africa/Lagos,08036545202,,,False,True,0,0,,1,0,1584208057,0,False,solar
59,60369,0,True,False,"EB0017_SS_Ecobank Ikom 2, Calabar, Cross River",50658363dd46,19965,0,Africa/Lagos,07042932167,,,False,True,0,0,,1,0,1589892538,0,False,battery
60,56052,0,True,False,"EB0018_SW_Ecobank Ojo Cantonement, Ojo, Lagos",f45eab6a2309,19965,0,UTC,07034859738,,,False,True,0,0,,1,0,1584194536,0,False,generator
61,56448,0,True,False,"EB0019_SS_ Ecobank Obiaruku, Delta",f45eab698e42,19965,0,UTC,07064352366,,,False,True,0,0,,1,0,1584628490,0,False,solar
62,59999,0,True,False,"EB0020_SW_Ecobank Egbeda-Idimu Road, Egbeda, Lagos",50658363c4bb,19965,0,UTC,07056509058,,,False,True,0,0,,1,0,1589459471,0,False,solar
63,57237,0,True,False,"EB0021_NC_Ecobank Bosso Road, Minna, Niger",f45eab6a1e07,19965,0,UTC,,,,False,True,0,0,,1,0,1585484686,0,False,solar
64,62479,0,True,False,"EB0022_SS_Ecobank Port Harcourt, Trans-Amadi Industrial Layout, Rivers",0479b7ec5592,19965,0,Africa/Lagos,07040752998,,,False,True,0,0,,1,0,1591975851,0,False,solar
65,61297,0,True,False,"EB0023_SW_Ecobank Seme Border 2, Lagos",f45eabf9d067,19965,0,UTC,07040284079,,,False,True,1,1,,1,0,1590904957,0,False,solar
66,61191,0,True,False,"EB0024_SW_Ecobank Western Avenue, Ojuelegba, Surulere, Lagos",508cb1e4f463,19965,0,Africa/Lagos,,,,False,True,1,1,,1,0,1590756135,0,False,solar
67,61500,0,True,False,"EB0025_SS_Ecobank Olu Obasanjo Road, Port Harcourt, Rivers",4c3fd33ee320,19965,0,Africa/Lagos,07041837686,,,False,True,1,1,,1,0,1591118235,0,False,solar
68,56682,1,True,True,"EB0026_SW_Ecobank Iyana Ipaja, Lagos",f45eab6af85d,19965,0,Africa/Lagos,09046909939,,,False,True,1,1,,1,0,1584897748,0,False,solar
69,61199,1,True,True,"EB0027_NC_Ecobank Jabi Abuja, FCT",f45eabf9668c,19965,0,UTC,,,,False,True,0,0,,1,0,1590757567,0,False,battery
70,60154,0,True,False,"EB0028_SW_Ecobank Isolo-Ilasamaja, Ilasamaja, Lagos",507224b12d75,19965,0,UTC,07042534288,,,False,True,1,1,,1,0,1589631360,0,False,solar
71,59758,0,True,False,"EB0029_SS_Ecobank Oron Road, Uyo, Akwa Ibom",0479b7f274d4,19965,0,Africa/Lagos,,,,False,True,1,1,,1,0,1589214546,0,False,generator
72,64492,1,True,True,"EB0030_SW_Ecobank Abeokuta, Ogun",4c3fd33ebbb1,19965,0,UTC,,,,False,True,1,1,,1,0,1593776159,0,False,solar
73,61268,0,True,False,"EB0031_SS_Ecobank Trans-Amadi 2, Port Harcourt, Rivers",7c669d59c6ba,19965,0,Africa/Lagos,07041119503,,,True,True,1,1,,1,0,1590848441,0,False,solar
74,60586,0,True,False,"EB0032_SW_Ecobank Agege-Iju Road, Agege, Lagos",0479b7a37e5d,19965,0,Africa/Lagos,08038646466,,,False,True,0,0,,1,0,1590078141,0,False,solar
75,60823,0,True,False,"EB0033_SW_Ecobank Abesan-Alimosho, Lagos",0479b7a3c420,19965,0,UTC,070444685269,,,False,True,1,1,,1,0,1590408309,0,False,solar
76,66070,0,True,False,EB0034_SS_Ecobank Circular RD PH,4c3fd33ee7d0,19965,0,UTC,08094902343,,,False,True,0,0,,1,0,1595146810,0,False,solar
77,59422,1,True,True,"EB0035_SW_Ecobank Fadu Ejigbo, Ejigbo, Lagos",4c3fd33ebf86,19965,0,Africa/Lagos,09071054696,,,False,True,1,1,,1,0,1588772032,0,False,solar
78,61247,0,True,False,"EB0036_SS_Ecobank Rumuola Road, Port Harcourt, Rivers",4c3fd33edb61,19965,0,Africa/Lagos,07045178853,,,False,True,0,0,,1,0,1590833618,0,False,solar
79,66823,1,True,True,EB0037_SS_Ecobank Government House Awka,4c3fd33eb665,19965,0,UTC,08067452094,,,False,True,0,0,,1,0,1595776227,0,False,solar
80,62895,0,True,False,"EB0038_SW_Ecobank Allen Avenue 3, Ikeja, Lagos",4c3fd33e7cc6,19965,0,Africa/Lagos,,,,False,True,0,1,,1,0,1592404087,0,False,solar
81,61885,0,True,False,"EB0039_SS_Ecobank Yenagoa Main, Bayelsa",507224b1766c,19965,0,Africa/Lagos,07045202695,,,False,True,0,0,,1,0,1591443230,0,False,generator
82,59848,1,True,True,"EB0040_SS_Ecobank Aka Road, Uyo, Akwa Ibom",0479b7f218ee,19965,0,Africa/Lagos,09045646033,,,False,True,1,1,,1,0,1589300161,0,False,solar
83,64967,0,True,False,"EB0041_NC_Ecobank Hebert Macaulay Way, Zone 6, Abuja, FCT",0479b7ef79e3,19965,0,UTC,,,,False,True,0,0,,1,0,1594212052,0,False,solar
84,59572,1,True,True,"EB0042_SE_Ecobank Okpara Avenue 2, Enugu",4c3fd33ecd8a,19965,0,UTC,,,,False,True,0,0,,1,0,1588932574,0,False,solar
85,62765,1,True,True,"EB0043_SS_Ecobank Ekeoha, Aba, Abia",1cba8cda7ff5,19965,0,Africa/Lagos,07040620558,,,False,True,0,0,,1,0,1592317453,0,False,solar
86,63887,1,True,True,"EB0044_SE_Ecobank Anambra State University, Uli, Anambra",4c3fd33ee794,19965,0,Africa/Lagos,07042505065,,,False,True,0,0,,1,0,1593279871,0,False,solar
87,61504,1,True,True,"EB0045_SS_Ecobank Nnamdi Azikwe Road, Port Harcourt, Rivers",0479b7f247f8,19965,0,Africa/Lagos,08094902341,,,False,True,1,1,,1,0,1591120710,0,False,solar
88,61940,1,True,True,"EB0046_SS_Ecobank Effurun, Warri, Delta",0479b7f1f65f,19965,0,Africa/Lagos,07041416725,,,False,True,0,0,,1,0,1591543955,0,False,battery
89,61662,1,True,True,"EB0047_SS_Ecobank Sani Abacha Way, Yenagoa , Bayelsa",507224b28cae,19965,0,Africa/Lagos,07040804886,,,True,True,0,0,,1,0,1591260636,0,False,solar
90,61281,0,True,False,"EB0048_NW_Ecobank Kaduna Road, Zaria, Kaduna",0479b7ef811e,19965,0,UTC,,,,False,True,1,1,,1,0,1590858568,0,False,solar
91,61146,1,True,True,"EB0049_SS_Ecobank  Aba Road 2, Port Harcourt, Rivers",0479b7f1ea9e,19965,0,Africa/Lagos,09013495597,,,False,True,0,0,,1,0,1590735574,0,False,solar
92,59718,0,True,False,"EB0050_SW_Eco Bank Ikeja-Ogba, Ogba, Lagos",0479b7ef71b5,19965,0,Africa/Lagos,,,,False,True,0,0,,1,0,1589187464,0,False,generator
93,59594,0,True,False,"EB0051_SW_Ecobank Adeola Odeku, Victoria Island, Lagos",4c3fd33ed363,19965,0,Africa/Lagos,09046972304,,,False,True,1,1,,1,0,1588946855,0,False,generator
94,87407,1,True,True,EB0052_NC_Asokoro Yakubu Gowan Abuja,1cba8c9e4e3a,19965,0,UTC,,,,False,True,1,1,,1,0,1606737978,0,False,solar
95,92890,1,True,True,EB0053_NC_WUSE2 ABUJA,64cfd9908cfa,19965,0,UTC,,,,False,True,1,1,,1,0,1611508184,0,False,solar
96,77410,0,True,False,"EB0054_SS_Ecobank Warri-Sapele Road, Warri, Delta",7c669d541553,19965,0,UTC,,,,False,True,0,0,,1,0,1604489543,0,False,solar
97,78569,0,True,False,"EB0057_SS_Ecobank  Effurun-Sapele Road, Warri, Delta",7c669d53fd67,19965,0,UTC,09079814147,,,False,True,1,1,,1,0,1605498748,0,False,generator
98,92828,1,True,True,EB0058_SW_Ecobank Ilupeju,1cba8ce0de11,19965,0,UTC,08094902327,,,False,True,1,1,,1,0,1611412958,0,False,solar
99,77157,1,True,True,"EB0060_SW_Ecobank Ejigbo, Lagos",c4f31281ea38,19965,0,Africa/Lagos,07089231845,,,False,True,0,0,,1,0,1604311329,0,False,solar
100,77887,0,True,False,"EB0062_SW_Warehouse Road 3, Apapa, Lagos",c4f312819d79,19965,0,Africa/Lagos,07089622210,,,False,True,1,1,,1,0,1604923347,0,False,solar
101,79363,1,True,True,"EB0064_SE_Ecobank Ogoja Road, Abakaliki, Ebonyi",c4f31281f8d2,19965,0,Africa/Lagos,,,,True,True,1,1,,1,0,1606126993,0,False,battery
102,77064,1,True,True,"EB0066_NW_Eco Bank Hotoro, Kano",1cba8c98f0c7,19965,0,UTC,,,,False,True,1,1,,1,0,1604173653,0,False,solar
103,79378,1,True,True,"EB0067_SW_Ecobank Awolowo Road 2, Ikoyi, Lagos",d0ff5039bd8c,19965,0,UTC,09135206294,,,False,True,1,1,,1,0,1606130679,0,False,solar
104,77751,1,True,True,EB0068_SW_Ecobank VI Ajose Adeogun,7c669d4e0d8b,19965,0,UTC,08097908159,,,False,True,1,1,,1,0,1604750294,0,False,solar
105,87546,1,True,True,"EB0069_NC_ Abuja-Keffi Road, Mararaba, Nasarawa",d0ff50efb0f4,19965,0,UTC,,,,False,True,1,1,,1,0,1606827462,0,False,solar
106,79257,0,True,False,"EB0071_SW_Ecobank Bishop Aboyade Cole, Victoria Island, Lagos",0479b7ed2003,19965,0,Africa/Lagos,09045531589,,,False,True,0,0,,1,0,1605968105,0,False,battery
107,77581,0,True,False,"EB0072_SW_EcoBank Awolowo Road  3. Ikoyi, Lagos",1cba8ce24636,19965,0,Africa/Lagos,,,"{""type"":""rectangle"",""coords"":{""northeast"":{""lat"":6.442800182444069,""lng"":3.418786518690866},""southwest"":{""lat"":6.441662111225308,""lng"":3.4173515368678986}}}",True,True,0,0,,1,0,1604590488,0,False,solar
108,74819,1,True,True,"EB0073_SW_Ecobank Ado Badore Road, Ajah, Lagos",d0ff505d1cb2,19965,0,UTC,08097908046,,,False,True,1,1,,1,0,1602338256,0,False,solar
109,76564,1,True,True,"EB0075_SW_Ecobank Oke-Afa Road, Isolo, Lagos",7c669d53f76e,19965,0,Africa/Lagos,08087274414,,,True,True,1,1,,1,0,1603809819,0,False,solar
110,76576,0,True,False,"EB0076_SW_Ecobank Airport Road, Ajao Estate, Lagos",1cba8cd8ed7a,19965,0,Africa/Lagos,,,,True,True,0,0,,1,0,1603815668,0,False,grid
111,77111,0,True,False,"EB0077_SW_Ecobank Ijaiye, Lagos",1cba8cd60492,19965,0,Africa/Lagos,,,,True,True,0,0,,1,0,1604248787,0,False,generator
112,74865,1,True,True,"EB0078_SW_Ecobank Adeniyi Jones, Aromire, Ikeja, Lagos",1cba8cd93666,19965,0,UTC,08094902322,,,False,True,0,0,,1,0,1602430894,0,False,generator
113,73331,1,True,True,"EB0079_SW_Ecobank Ajao Estate, Lagos",d0ff50efaaf5,19965,0,Africa/Lagos,08094902336,,,False,True,0,0,,1,0,1601213701,0,False,solar
114,74828,1,True,True,"EB0080_SW_Ecobank Okota Road 2, Isolo, Lagos",7c669d4e0f24,19965,0,Africa/Lagos,09045625437,,,True,True,0,0,,1,0,1602346143,0,False,solar
115,74938,0,True,False,"EB0081_SW_Ecobank Oregun 2, Ikeja, Lagos",c4f31281ea1d,19965,0,Africa/Lagos,,,,False,True,1,1,,1,0,1602512128,0,False,solar
116,77795,0,True,False,"EB0084_SW_ EcoBank Orile, Lagos",d0ff50eac580,19965,0,UTC,,,,False,True,1,1,,1,0,1604837158,0,False,solar
117,73248,1,True,True,"EB0085_SW_Ecobank Hebert Macaulay, Sabo Yaba, Lagos",4c3fd33eef8c,19965,0,Africa/Lagos,07048863189,,,True,True,1,1,,1,0,1601112692,0,False,solar
118,77845,1,True,True,"EB0087_SE_Ecobank Williams Street, New Market Road, Onitsha, Anambra",d0ff5055d90f,19965,0,UTC,,,,False,True,0,0,,1,0,1604907462,0,False,solar
119,93724,1,True,True,"EB0088_SE_Ecobank Ogui road, Enugu State",1cba8cdc9a10,19965,0,UTC,,,,False,True,0,0,,1,0,1611934503,0,False,solar
120,77921,1,True,True,"EB0089_SE_Ecobank Nkwo Market Road, Nnewi, Anambra",1cba8cf6b9f5,19965,0,Africa/Lagos,,,"{""type"":""rectangle"",""coords"":{""northeast"":{""lat"":6.177086804574054,""lng"":6.807406836276817},""southwest"":{""lat"":6.129298530638703,""lng"":6.755221777683067}}}",True,True,0,0,,1,0,1604936152,0,False,solar
121,90619,0,True,False,EB0090_SS_Ecobank iweka Road Onitsha Anambra state,d0ff50ea2688,19965,0,UTC,,,,False,True,0,0,,1,0,1609336359,0,False,solar
122,75452,0,True,False,EB0091_SS_Ecobank PH-Uniport,c4f312819d31,19965,0,UTC,09130101728,,,False,True,0,0,,1,0,1602844817,0,False,solar
123,77747,0,True,False,"EB0093_SS_Ecobank Deco Road, Warri, Delta",d0ff5039c7c5,19965,0,UTC,09025673919,,,False,True,1,1,,1,0,1604747397,0,False,solar
124,79306,1,True,True,"EB0094_SS_Ecobank Anwai Dual Carriage Way, Asaba, Delta",7c669d597e11,19965,0,Africa/Lagos,09076179805,,,False,True,1,1,,1,0,1606051460,0,False,solar
125,79421,1,True,True,"EB0095_SS_Ecobank Asaba 1, Delta",d0ff50eaae40,19965,0,Africa/Lagos,09131182289,,,True,True,1,1,,1,0,1606143684,0,False,generator
126,78219,0,True,False,"EB0096_SS_Ecobank Sapele Road, Benin, Edo",7c669d464feb,19965,0,UTC,,,,False,True,0,0,,1,0,1605173491,0,False,battery
127,75616,1,True,True,"EB0097_NC_Ecobank MM Way Ilorin, Kwara",0479b7ef69c9,19965,0,UTC,,,,False,True,0,0,,1,0,1603018111,0,False,solar
128,126483,1,True,True,"EB0098_SW_Ecobank Ajayi Crowther University, Ogbomosho, Oyo",0479b7eceb11,19965,0,UTC,07083813613,,,False,True,1,1,,1,0,1630673075,0,False,solar
129,86831,1,True,True,"EB0099_NC_Nyanya, Abuja, FCT",d0ff5039cc28,19965,0,UTC,,,,False,True,1,1,,1,0,1606301483,0,False,solar
130,92758,1,True,True,EB0100_NC_GARKI 2 ABUJA,1cba8cf6c8fb,19965,0,UTC,,,,False,True,1,1,,1,0,1611344166,0,False,solar
131,75740,1,True,True,"EB0101_NC_Dei Dei, Abuja, FCT",d0ff5039d4f8,19965,0,UTC,,,,False,True,1,1,,1,0,1603114417,0,False,solar
132,78862,1,True,True,"EB0102_NE_Ecobank Commercial Road, Bauchi",1cba8ce25052,19965,0,UTC,,,,False,True,1,1,,1,0,1605697037,0,False,solar
133,77924,1,True,True,EB0103_NE_Ecobank Biu Road_Gombe,7c669d48d235,19965,0,UTC,,,,False,True,0,0,,1,0,1604937233,0,False,solar
134,77462,1,True,True,"EB0104_NE_Ecobank Damaturu Market, Damaturu, Yobe",7c669d48ca48,19965,0,UTC,,,,False,True,1,1,,1,0,1604505100,0,False,solar
135,78552,1,True,True,"EB0105_NW_Ecobank Ahmadu Bello Way, Kaduna",c4f31281f89c,19965,0,UTC,,,,False,True,1,1,,2,0,1605473948,0,False,solar
136,77749,1,True,True,"EB0106_NW_Ecobank Sani Abacha Dutse, Jigawa",1cba8ce0988b,19965,0,UTC,,,,False,True,1,1,,1,0,1604750003,0,False,battery
137,79153,1,True,True,"EB0107_NW_Ecobank Sokoto Main, Kano Road, Sokoto",1cba8ce0c7a7,19965,0,UTC,,,,False,True,1,1,,1,0,1605879482,0,False,solar
138,99283,1,True,True,"EB0108_NW_Ecobank Katsina Inn IBB Road, Katsina",1cba8cd5cbc4,19965,0,UTC,,,,False,True,0,0,,1,0,1615717702,0,False,solar
139,101316,0,True,False,EB0109_Ahmedu Belo Way Jos,d0ff50ea62cd,19965,0,UTC,07064352366,,,False,True,0,0,,1,0,1616773411,0,False,solar
140,78885,1,True,True,EB0110_NC_Old Otukpo Road Makurdi Benue,c4f312819d2e,19965,0,UTC,07064352366,,,False,True,0,0,,1,0,1605703572,0,False,solar
141,99311,1,True,True,EB0111_NC_IBB way Lokoja,1cba8ce33881,19965,0,UTC,,,,False,True,1,1,,1,0,1615740543,0,False,battery
142,106070,1,True,True,EB0112_NC_AREA8 GARKI,507224b15aaf,19965,0,UTC,,,,False,True,0,0,,1,0,1619550669,0,False,battery
143,112017,1,True,True,EB0113_NC_MAITAMA ABUJA,507224b7414c,19965,0,UTC,,,,False,True,0,0,,1,0,1622922890,0,False,battery
144,100357,1,True,True,EB0114_NC_Ecobank Gwarimpa Abuja,0479b7ecf32d,19965,0,UTC,08026770559,,,False,True,0,0,,1,0,1616248464,0,False,solar
145,102443,1,True,True,EB0115_NC_Gado Nasco Abuja,1862e4806378,19965,0,UTC,,,,False,True,0,0,,1,0,1617451742,0,False,solar
146,108967,1,True,True,EB0119_NC_Lafia Nassarawa State,507224b2836a,19965,0,UTC,08026770559,,,False,True,0,0,,1,0,1621270125,0,False,solar
147,106242,1,True,True,EB0120_NC_Nassarawa State University,507224b28697,19965,0,UTC,,,,False,True,0,0,,1,0,1619622519,0,False,generator
